Title,URL
Image Processing for Engineering and Science Specialization,https://www.coursera.org/specializations/image-processing
Autodesk CAD/CAM for Manufacturing Specialization,https://www.coursera.org/specializations/autodesk-cad-cam-manufacturing
"Data Engineering, Big Data and ML on Google Cloud 日本語版 Specialization",https://www.coursera.org/specializations/gcp-data-machine-learning-jp
Adapting: Career Development Specialization,https://www.coursera.org/specializations/adapting-career-development
Claves de la Dirección de Empresas Specialization,https://www.coursera.org/specializations/direccion-empresas
European Business Law  Specialization,https://www.coursera.org/specializations/european-business-law
Information​ ​Systems Specialization,https://www.coursera.org/specializations/information-systems
IBM AI Enterprise Workflow Specialization,https://www.coursera.org/specializations/ibm-ai-workflow
Programming in C++: A Hands-on Introduction Specialization,https://www.coursera.org/specializations/hands-on-cpp
The Teacher and Social and Emotional Learning (SEL) Specialization,https://www.coursera.org/specializations/teacher-sel
Business English Specialization,https://www.coursera.org/specializations/english-for-business
Value-Based Care Specialization,https://www.coursera.org/specializations/value-based-care
Marketing with TikTok Specialization,https://www.coursera.org/specializations/marketing-with-tiktok
Vital Skills for Data Science Specialization,https://www.coursera.org/specializations/vital-skills-for-data-science
Building Cloud Computing Solutions at Scale Specialization,https://www.coursera.org/specializations/building-cloud-computing-solutions-at-scale
International Marketing & Cross Industry Growth  Specialization,https://www.coursera.org/specializations/international-marketing
Building No-Code Apps with AppSheet Specialization,https://www.coursera.org/specializations/building-no-code-apps-with-appsheet
CAD and Digital Manufacturing Specialization,https://www.coursera.org/specializations/cad-design-digital-manufacturing
Palliative Care: It's Not Just Hospice Anymore Specialization,https://www.coursera.org/specializations/palliative-care
Plant Bioinformatic Methods Specialization,https://www.coursera.org/specializations/plant-bioinformatic-methods
3D Printing and Additive Manufacturing Specialization,https://www.coursera.org/specializations/3d-printing-additive-manufacturing
Implementación del Marketing Mix Specialization,https://www.coursera.org/specializations/implementacion-marketing-mix
Learn English: Advanced Grammar and Punctuation Specialization,https://www.coursera.org/specializations/advanced-grammar-punctuation
Leverage Data Science for a More Agile Supply Chain Specialization,https://www.coursera.org/specializations/leverage-data-science-agile-supply-chain
Art for Games  Specialization,https://www.coursera.org/specializations/art-for-games
Getting Started with Google Workspace en Español Specialization,https://www.coursera.org/specializations/getting-started-with-google-workspace-es
Career Self-Management Training and Certification Specialization,https://www.coursera.org/specializations/career-brand-management
Introduction to Scripting in Python Specialization,https://www.coursera.org/specializations/introduction-scripting-in-python
Market Research Specialization,https://www.coursera.org/specializations/market-research-market-research
Administración de Proyectos: Principios Básicos Specialization,https://www.coursera.org/specializations/administracion-proyectos
AI in Healthcare Specialization,https://www.coursera.org/specializations/ai-healthcare
The Art of Sales: Mastering the Selling Process Specialization,https://www.coursera.org/specializations/the-art-of-sales-mastering-the-selling-process
Self-Driving Cars Specialization,https://www.coursera.org/specializations/self-driving-cars
Anatomy Specialization,https://www.coursera.org/specializations/anatomy
Learn English: Beginning Grammar Specialization,https://www.coursera.org/specializations/learn-english-beginning-grammar
IELTS Preparation Specialization,https://www.coursera.org/specializations/ielts-preparation
"Modern Robotics:  Mechanics, Planning, and Control Specialization",https://www.coursera.org/specializations/modernrobotics
Extended Reality for Everybody Specialization,https://www.coursera.org/specializations/extended-reality-for-everybody
Algebra: Elementary to Advanced Specialization,https://www.coursera.org/specializations/algebra-elementary-to-advanced
Business and Marketing Strategies Specialization,https://www.coursera.org/specializations/uol-business-and-marketing-strategies
Digital Technologies and the Future of Manufacturing  Specialization,https://www.coursera.org/specializations/digital-technologies-future-of-manufacturing
Web3 and Blockchain in Global Commerce Specialization,https://www.coursera.org/specializations/web3-blockchain-global-commerce
Fundraising and Development Specialization,https://www.coursera.org/specializations/fundraising-development
Become a Sustainable Business Change Agent Specialization,https://www.coursera.org/specializations/sustainable-business-change-agent
Interviewing and Resume Writing in English Specialization,https://www.coursera.org/specializations/english-interview-resume
Learn Mandarin Chinese Specialization,https://www.coursera.org/specializations/learn-mandarin
Newborn Baby Care Specialization,https://www.coursera.org/specializations/newborn-baby-care
商务基础 (中文版) Specialization,https://www.coursera.org/specializations/wharton-shangwu-jichu
Scrum Master Certification Specialization,https://www.coursera.org/specializations/learnquest-certified-scrum-master
Programming with Google Go Specialization,https://www.coursera.org/specializations/google-golang
